Unnamed: 0.1,right_node_type,pathStatusCount_standby,pathStatusCount_unknown,description,edge_id,scoreAfterVideo,deviceLogicalId,relation_type,source,source_ip,peerName,collection_timestamp,scoreAfterVoice,edgeName,edge_role,customerId,right_label,pathStatusCount_stable,peerType,left_id,peerHAType,pathStatusCount_unstable,pathStatusCount_total,left_node_type,link_type,edgeLogicalId,timestamp,_RDA_Id,pathQoe,count_,pathStatusCount_dead,right_id,modelNumber,customerTag,edge_ip,projectId,left_label,scoreAfterTrans,customeTag,__uuid
859,HUB,0.0,0.0,"#3384#  978 Maple Avenue Tower Toronto Japan #1029#
20.95.161.24
65898 - 4219",SGOMNGTAOSG01VVCE01_SHA#THOMNGBANTH01PVCE01,9.045454545,bbeb9475-93c0-4251-85ca-7ad577a5c7c8,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGTAOSG01VVCE01_SHA,2024-04-10T08:18:13.169897,9.113636364,ACMEORGBANTH01PVCE01,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGTAOSG01VVCE01_SHA,2.0,HUB,ACMEORGBANTH01PVCE01,ACTIVE_STANDBY,0.0,2.0,Edge,BRANCH-TO-HUB,bbb36193-e793-4942-9963-eb9bedeaa0d1,2024-09-04T05:21:01.639788,1743138029588008632ebe05cc,9.386363636,1,0.0,ACMEORGTAOSG01VVCE01_SHA,edge620,DemoCustomer-1,10.10.126.91,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGBANTH01PVCE01,10.0,,1df21a18-215c-4a82-a4f0-61793abfebf2
860,HUB,0.0,0.0,"#1881#  316 Cedar Lane Corporate Center Hong Kong Switzerland #3570#
192.203.120.48",BROMNGTAOSP2VVCE01_SHA#HUOMNGBUDHU01PVCE01,0.94907407,4712b401-1caa-499e-b691-20b402f2f5f8,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGTAOSP2VVCE01_SHA,2024-04-10T08:18:13.427991,0.94907407,ACMEORGBUDHU01PVCE01,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGTAOSP2VVCE01_SHA,2.0,HUB,ACMEORGBUDHU01PVCE01,ACTIVE_STANDBY,0.0,2.0,Edge,BRANCH-TO-HUB,d5f23ba3-3c0c-4940-a037-ebbca87e450f,2024-09-04T05:21:01.639534,1743138029588008622ebe05cc,0.94907407,1,0.0,ACMEORGTAOSP2VVCE01_SHA,edge620,DemoCustomer-1,10.10.239.43,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGBUDHU01PVCE01,0.94907407,,b6beb035-9866-4a57-9a7e-3921da6129e6
861,BRANCH,0.0,0.0,"#1563#  970 Boulevard Saint-Michel Brussels Sweden #2838#
168.128.100.63
61535 - 9488",CZOMNGPRACZ01PVCE01_EHA#USOMNGPBIFL02PVCE01_EHA,4.53125,17a5cb42-6926-4d14-a222-a5c417d4818d,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGPBIFL02PVCE01_EHA,,4.53125,ACMEORGPRACZ01PVCE01_EHA,,12ca77c142964b95a213079835b29f60,ACMEORGPBIFL02PVCE01_EHA,0.0,BRANCH,ACMEORGPRACZ01PVCE01_EHA,ACTIVE_STANDBY,0.0,4.0,Edge,,09100b12-d83f-4ce5-8765-b0946942790b,2024-09-04T05:21:01.639359,1743138029588008612ebe05cc,4.895833333,1,4.0,ACMEORGPBIFL02PVCE01_EHA,edge680,DemoCustomer-1,10.10.230.60,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGPRACZ01PVCE01_EHA,5.625,,98fee8b2-dad0-40c3-a601-f3965cfa45a5
862,HUB,0.0,0.0,"#1881#  793 Broadway Biarritz Singapore #2668#
68.147.241.217
192.206.170.76
110.213.74.65
66940 - 8805",BROMNGTAOSP2VVCE01_SHA#GBOMNGLONGB31PVCE01_SHA,1.25,4712b401-1caa-499e-b691-20b402f2f5f8,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGTAOSP2VVCE01_SHA,2024-04-10T08:18:13.564369,1.25,ACMEORGLONGB31PVCE01_SHA,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGTAOSP2VVCE01_SHA,4.0,HUB,ACMEORGLONGB31PVCE01_SHA,ACTIVE_STANDBY,0.0,4.0,Edge,BRANCH-TO-HUB,3f6898dc-d9fe-4915-bb28-ad47e9dbc6b8,2024-09-04T05:21:01.639192,1743138029588008602ebe05cc,1.25,1,0.0,ACMEORGTAOSP2VVCE01_SHA,edge3800,DemoCustomer-1,10.10.39.148,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGLONGB31PVCE01_SHA,1.25,,7ef4b101-cb73-4fee-9b34-170e16b3c5c5
863,BRANCH,0.0,0.0,"#2194#  462 Market Street Paris Portugal #2669#
2.237.54.204
187.21.61.227
187.21.61.227
66008 - 2106",FIOMNGHELFI07PVCE01#GBOMNGLONGB24PVCE01_SHA,9.925,f6f57fba-1e6e-4a1b-8cae-7c29244d9def,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGHELFI07PVCE01,2024-04-10T08:18:13.263714,9.925,ACMEORGLONGB24PVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGHELFI07PVCE01,4.0,BRANCH,ACMEORGLONGB24PVCE01_SHA,,0.0,4.0,Edge,HUB-TO-BRANCH,49f04271-f334-4151-b1c0-4564b3c05a11,2024-09-04T05:21:01.639017,1743138029588008592ebe05cc,9.9375,1,0.0,ACMEORGHELFI07PVCE01,edge3800,DemoCustomer-1,10.10.181.69,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGLONGB24PVCE01_SHA,9.9625,,c493e805-848a-481c-8942-ed6354e94b31
864,HUB,0.0,0.0,"#390#  TAO Node: SYD4
TAO vNF hostname: AUOMNISYD4-002VCE
TAO Compute Server: AUOMNISYD4-019CMP

TAO Node: SYD4
TAO vNF hostname: AUOMNISYD4-004VCE
TAO Compute Server: AUOMNISYD4-016CMP
104.133.232.247 213.247.80.23",GBOMNGTAOGB01VVCE01_SHA#ZAOMNGCATSA02VCE01,0.0,8d75a21a-a578-4165-91e9-2c4ca34d5434,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGTAOGB01VVCE01_SHA,2024-04-10T08:18:13.396922,0.0,ACMEORGCATSA02VCE01,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGTAOGB01VVCE01_SHA,2.0,HUB,ACMEORGCATSA02VCE01,ACTIVE_STANDBY,0.0,2.0,Edge,BRANCH-TO-HUB,c6fb7396-3322-47e4-901b-6ef52400fbb4,2024-09-04T05:21:01.638849,1743138029588008692ebe05cc,1.666666667,1,0.0,ACMEORGTAOGB01VVCE01_SHA,edge620,DemoCustomer-1,10.10.204.1,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGCATSA02VCE01,5.0,,96e75f20-5bec-4254-8a74-83a36cac1e7e
865,HUB,0.0,0.0,"#3747#  26 Via Roma Vienna UK #3015#
192.150.118.69
190.217.64.59
48.172.145.217",AUOMNGTAOAU01VVCE02_SHA#PLOMNGWARPL01PVCE01,0.411111116,fd0a0f66-0a27-4a12-90e1-8405cec50e09,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGTAOAU01VVCE02_SHA,2024-04-10T08:18:13.385643,0.411111116,ACMEORGWARPL01PVCE01,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGTAOAU01VVCE02_SHA,2.0,HUB,ACMEORGWARPL01PVCE01,ACTIVE_STANDBY,0.0,2.0,Edge,BRANCH-TO-HUB,0334d6b9-a355-4646-b64f-7bc4e9fac589,2024-09-04T05:21:01.638677,1743138029588008682ebe05cc,0.411111116,1,0.0,ACMEORGTAOAU01VVCE02_SHA,edge620,DemoCustomer-1,10.10.109.146,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGWARPL01PVCE01,0.411111116,,d43115ea-9bfe-4849-98c6-6c81be004f50
866,BRANCH,0.0,0.0,"#851#  Generaal Vetterstraat 82 Amsterdam #851
9.86.148.144/28
192.189.197.9/28",AUOMNGTAOAU01VVCE02_SHA#NLOMNGAMDNE05PVCE01_EHA,0.0,b352e9d6-f541-438b-8751-a4293b69d38c,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGAMDNE05PVCE01_EHA,2024-04-10T08:18:13.222562,0.0,ACMEORGTAOAU01VVCE02_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGAMDNE05PVCE01_EHA,4.0,BRANCH,ACMEORGTAOAU01VVCE02_SHA,ACTIVE_STANDBY,0.0,4.0,Edge,HUB-TO-BRANCH,fd0a0f66-0a27-4a12-90e1-8405cec50e09,2024-09-04T05:21:01.638506,1743138029588008672ebe05cc,0.0,1,0.0,ACMEORGAMDNE05PVCE01_EHA,kvm,DemoCustomer-1,10.10.146.51,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGTAOAU01VVCE02_SHA,0.0,,d4dda1a7-7b32-4bc6-8328-419c347632b5
867,HUB,0.0,0.0,"#387#  TAO Node: TYO3
TAO vNF hostname: JPOMNITYO3-005VCE
TAO Compute Server: JPOMNITYO3-014CMP

TAO Node: TYO3
TAO vNF hostname: JPOMNITYO3-005VCE
TAO Compute Server: JPOMNITYO3-010CMP
184.76.50.232 192.59.92.159",GBOMNGTAOGB01VVCE01_SHA#USOMNGLBECA02PVCE01_EHA,1.666666627,8d75a21a-a578-4165-91e9-2c4ca34d5434,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGTAOGB01VVCE01_SHA,2024-04-10T08:18:13.347321,1.666666627,ACMEORGLBECA02PVCE01_EHA,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGTAOGB01VVCE01_SHA,0.0,HUB,ACMEORGLBECA02PVCE01_EHA,ACTIVE_STANDBY,0.0,4.0,Edge,BRANCH-TO-HUB,be0e03cf-0535-4bf9-aa1f-421557d78bdc,2024-09-04T05:21:01.638335,1743138029588008662ebe05cc,3.055555582,1,4.0,ACMEORGTAOGB01VVCE01_SHA,edge680,DemoCustomer-1,10.10.177.102,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGLBECA02PVCE01_EHA,5.833333492,,2493b0be-34a6-4257-b166-9e3f611061e4
868,HUB,0.0,0.0,"#360#  TAO Node: NYC5
TAO vNF hostname: USOMNINYC5-003VCE
TAO Compute Server: USOMNINYC5-010CMP

TAO Node: NYC5
TAO vNF hostname: USOMNINYC5-004VCE
TAO Compute Server: USOMNINYC5-013CMP
131.180.161.215 161.98.156.166",GBOMNGLONGB28VCE01_EHA#NLOMNGTAONE01VVCE01_SHA,10.0,dac905c9-efc9-4925-a508-477e77309d29,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGTAONE01VVCE01_SHA,2024-04-10T08:18:13.510894,10.0,ACMEORGLONGB28VCE01_EHA,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGTAONE01VVCE01_SHA,4.0,HUB,ACMEORGLONGB28VCE01_EHA,ACTIVE_STANDBY,0.0,4.0,Edge,BRANCH-TO-HUB,1c88dba6-1f2f-4bc0-aac1-41180737a4f6,2024-09-04T05:21:01.638163,1743138029588008652ebe05cc,10.0,1,0.0,ACMEORGTAONE01VVCE01_SHA,edge3800,DemoCustomer-1,10.10.254.3,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGLONGB28VCE01_EHA,10.0,,a66e74c0-81d8-4518-b614-101bbbd40eee
869,HUB,0.0,0.0,"#1262#  670 Marina Bay Lisbon US #2228#
151.3.169.15
49.4.5.23",DEOMNGSTUGE05PVCE01_EHA#USOMNGSJOCA01PVCE01_SHA,0.0,a0eedaea-031f-439e-a709-3a835f2eb453,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGSJOCA01PVCE01_SHA,2024-04-10T08:18:13.453656,0.0,ACMEORGSTUGE05PVCE01_EHA,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGSJOCA01PVCE01_SHA,4.0,HUB,ACMEORGSTUGE05PVCE01_EHA,ACTIVE_STANDBY,0.0,4.0,Edge,BRANCH-TO-HUB,18de7588-6b7b-4dd6-8c3d-07532be384bf,2024-09-04T05:21:01.637981,1743138029588008752ebe05cc,0.696969697,1,0.0,ACMEORGSJOCA01PVCE01_SHA,edge680,DemoCustomer-1,10.10.141.196,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGSTUGE05PVCE01_EHA,2.090909091,,e9fc86f9-cd29-4a69-b5db-6e9ad93c99de
870,BRANCH,0.0,0.0,"#3352#  /F 14 Plaza 91 Marina Way
Berlin
Singapore
192.176.86.32
166.126.161.151",BROMNGTAOSP2VVCE01_SHA#JPOMNGOSKJP03VCE01,1.374999976,646db163-34e2-46be-8ff8-2393ca6340db,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGOSKJP03VCE01,2024-04-10T08:18:13.163342,1.437499976,ACMEORGTAOSP2VVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGOSKJP03VCE01,0.0,BRANCH,ACMEORGTAOSP2VVCE01_SHA,,0.0,4.0,Edge,HUB-TO-BRANCH,4712b401-1caa-499e-b691-20b402f2f5f8,2024-09-04T05:21:01.637789,1743138029588008742ebe05cc,1.416666643,1,4.0,ACMEORGOSKJP03VCE01,kvm,DemoCustomer-1,10.10.196.62,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGTAOSP2VVCE01_SHA,1.437499976,,0acdc55c-41c2-4915-822a-d65a00f3c84b
871,HUB,0.0,0.0,"#348#  TAO Node: DAL1
TAO vNF hostname: USOMNIDAL1-001VCE
TAO Compute Server: USOMNIDAL1-018CMP

TAO Node: DAL1
TAO vNF hostname: USOMNIDAL1-003VCE
TAO Compute Server: USOMNIDAL1-010CMP
74.242.170.101 163.218.8.117",AEOMNGDUBUA03PVCE01_EHA#GBOMNGTAOGB01VVCE01_SHA,3.286458333,8d75a21a-a578-4165-91e9-2c4ca34d5434,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGTAOGB01VVCE01_SHA,2024-04-10T08:18:13.176585,3.286458333,ACMEORGDUBUA03PVCE01_EHA,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGTAOGB01VVCE01_SHA,8.0,HUB,ACMEORGDUBUA03PVCE01_EHA,ACTIVE_STANDBY,0.0,8.0,Edge,BRANCH-TO-HUB,27eaa3ff-8545-49a8-be62-020559617c91,2024-09-04T05:21:01.637599,1743138029588008732ebe05cc,3.857638889,1,0.0,ACMEORGTAOGB01VVCE01_SHA,edge680,DemoCustomer-1,10.10.248.54,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGDUBUA03PVCE01_EHA,5.0,,3ffcc873-7546-443f-93e4-e09e6400aef3
872,BRANCH,0.0,0.0,"#2982#  265 First Avenue Seoul Singapore #2877#
194.87.41.122",DKOMNGAARDN01PVCE01#SGOMNGTAOSG01VVCE01_SHA,0.666666667,aadf9b4e-a558-45b7-85c6-bc13da3e84cc,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGAARDN01PVCE01,2024-04-10T08:18:13.208218,0.666666667,ACMEORGTAOSG01VVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGAARDN01PVCE01,0.0,BRANCH,ACMEORGTAOSG01VVCE01_SHA,,0.0,2.0,Edge,HUB-TO-BRANCH,bbeb9475-93c0-4251-85ca-7ad577a5c7c8,2024-09-04T05:21:01.637399,1743138029588008722ebe05cc,0.666666667,1,2.0,ACMEORGAARDN01PVCE01,kvm,DemoCustomer-1,10.10.89.183,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGTAOSG01VVCE01_SHA,0.666666667,,9960c73e-7c18-45f5-b486-8d436813978c
873,BRANCH,0.0,0.0,"#1558#  930 Marina Bay Center Lisbon Portugal #1586#
192.103.106.214",BROMNGTAOSP2VVCE01_SHA#USOMNGNYONY28PVCE01_SHA,5.925099254,cee77780-c3b1-4f5e-951e-8d82bfb58cc6,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGNYONY28PVCE01_SHA,2024-04-10T08:18:13.148862,5.925099254,ACMEORGTAOSP2VVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGNYONY28PVCE01_SHA,0.0,BRANCH,ACMEORGTAOSP2VVCE01_SHA,ACTIVE_STANDBY,0.0,4.0,Edge,HUB-TO-BRANCH,4712b401-1caa-499e-b691-20b402f2f5f8,2024-09-04T05:21:01.637207,1743138029588008712ebe05cc,5.925099254,1,4.0,ACMEORGNYONY28PVCE01_SHA,kvm,DemoCustomer-1,10.10.196.62,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGTAOSP2VVCE01_SHA,5.925099254,,dd567b4b-aec6-4009-b4ce-728b85c5757d
874,BRANCH,0.0,0.0,"#2691#  499 Via Roma Sydney Germany #3134#
102.134.115.209
154.125.220.26
3.102.206.83",AROMNGBUAAG01VCE01#USOMNGSJOCA01PVCE01_SHA,0.0,1195dd7c-faed-4c98-bfd7-6faa77b540f9,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGBUAAG01VCE01,2024-04-10T08:18:13.469406,0.0,ACMEORGSJOCA01PVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGBUAAG01VCE01,2.0,BRANCH,ACMEORGSJOCA01PVCE01_SHA,,0.0,2.0,Edge,HUB-TO-BRANCH,a0eedaea-031f-439e-a709-3a835f2eb453,2024-09-04T05:21:01.637029,1743138029588008702ebe05cc,0.0,1,0.0,ACMEORGBUAAG01VCE01,edge3800,DemoCustomer-1,10.10.176.58,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGSJOCA01PVCE01_SHA,0.0,,920b4375-cf75-4928-a89f-422c6bcefb8e
875,HUB,0.0,0.0,"#1881#  789 Marina Bay Vienna Italy #1285#
8.121.156.212",BROMNGTAOSP2VVCE01_SHA#PLOMNGWARPL03PVCE01_SHA,3.809523821,4712b401-1caa-499e-b691-20b402f2f5f8,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGTAOSP2VVCE01_SHA,2024-04-10T08:18:13.391782,3.809523821,ACMEORGWARPL03PVCE01_SHA,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGTAOSP2VVCE01_SHA,0.0,HUB,ACMEORGWARPL03PVCE01_SHA,ACTIVE_STANDBY,0.0,4.0,Edge,BRANCH-TO-HUB,3b744689-0775-45a2-ab2a-d75b8c3e0097,2024-09-04T05:21:01.636837,1743138029588008772ebe05cc,3.809523821,1,4.0,ACMEORGTAOSP2VVCE01_SHA,edge680,DemoCustomer-1,10.10.67.119,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGWARPL03PVCE01_SHA,3.809523821,,d0fa27b2-410b-41fe-ba11-3f677bb29b0a
876,BRANCH,0.0,0.0,"#3196#  450 Maple Avenue Street Melbourne Singapore #2926#
182.32.138.103
192.119.37.61
84.51.8.91
69286 - 8833",GBOMNGTAOGB01VVCE01_SHA#JPOMNGTOKJP05VCE01,0.0,861e6ef3-8de3-46a4-9141-1535ffe9c887,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGTOKJP05VCE01,2024-04-10T08:18:13.496692,0.0,ACMEORGTAOGB01VVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGTOKJP05VCE01,0.0,BRANCH,ACMEORGTAOGB01VVCE01_SHA,,0.0,4.0,Edge,HUB-TO-BRANCH,8d75a21a-a578-4165-91e9-2c4ca34d5434,2024-09-04T05:21:01.636657,1743138029588008762ebe05cc,0.0,1,4.0,ACMEORGTOKJP05VCE01,kvm,DemoCustomer-1,10.10.95.179,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGTAOGB01VVCE01_SHA,0.0,,73b7a5c0-c6a3-4814-9be1-9c924ef6fdad
877,BRANCH,0.0,0.0,"#1692#  991 Marina Bay Business Park Vienna France #2809#
210.77.87.90
1.8.9.59",DEOMNGBERGE02PVCE01_SHA#GBOMNGTAOGB01VVCE01_SHA,10.0,4853d42e-ce47-40cb-bf88-a891d04862ec,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGBERGE02PVCE01_SHA,2024-04-10T08:18:13.278631,10.0,ACMEORGTAOGB01VVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGBERGE02PVCE01_SHA,4.0,BRANCH,ACMEORGTAOGB01VVCE01_SHA,ACTIVE_STANDBY,0.0,4.0,Edge,HUB-TO-BRANCH,8d75a21a-a578-4165-91e9-2c4ca34d5434,2024-09-04T05:21:01.631340,1743138029588008792ebe05cc,10.0,1,0.0,ACMEORGBERGE02PVCE01_SHA,kvm,DemoCustomer-1,10.10.95.179,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGTAOGB01VVCE01_SHA,10.0,,6f3c4581-c0a8-48c2-a72e-4f5ec0b9f807
878,BRANCH,0.0,0.0,"#1926#  389 Main Street Tokyo Australia #2960#
215.66.166.196",BROMNGTAOSP2VVCE01_SHA#DEOMNGDUSGE04PVCE01_SHA,0.0,33c8aca9-7ee5-4a18-84c2-7a9209762374,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGDUSGE04PVCE01_SHA,2024-04-10T08:18:13.411355,0.0,ACMEORGTAOSP2VVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGDUSGE04PVCE01_SHA,2.0,BRANCH,ACMEORGTAOSP2VVCE01_SHA,ACTIVE_STANDBY,0.0,2.0,Edge,HUB-TO-BRANCH,4712b401-1caa-499e-b691-20b402f2f5f8,2024-09-04T05:21:01.631169,1743138029588008782ebe05cc,0.0,1,0.0,ACMEORGDUSGE04PVCE01_SHA,kvm,DemoCustomer-1,10.10.196.62,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGTAOSP2VVCE01_SHA,0.0,,8eb71f2c-d3f6-4859-911d-fde7e460cee8
879,BRANCH,0.0,0.0,"#1216#  577 Highland Avenue Mumbai Canada #1143#
192.186.76.80
157.99.213.190
212.249.121.141",BROMNGTAOSP2VVCE01_SHA#USOMNGIVITX02PVCE01_SHA,1.646464651,0b5e58b9-0415-4cb5-bfda-4a16bf02ad39,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGIVITX02PVCE01_SHA,2024-04-10T08:18:13.165593,1.646464651,ACMEORGTAOSP2VVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGIVITX02PVCE01_SHA,0.0,BRANCH,ACMEORGTAOSP2VVCE01_SHA,ACTIVE_STANDBY,0.0,4.0,Edge,HUB-TO-BRANCH,4712b401-1caa-499e-b691-20b402f2f5f8,2024-09-04T05:21:01.630997,1743138029588008852ebe05cc,3.038720536,1,4.0,ACMEORGIVITX02PVCE01_SHA,kvm,DemoCustomer-1,10.10.196.62,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGTAOSP2VVCE01_SHA,5.823232304,,633da437-eb35-44f9-8828-ea7d74820510
880,HUB,0.0,0.0,"#3384#  558 Cedar Lane Milan France #3005#
20.95.161.24
34.22.109.35
62770 - 7747",NZOMNGAUCNZ11PVCE01#SGOMNGTAOSG01VVCE01_SHA,0.0,bbeb9475-93c0-4251-85ca-7ad577a5c7c8,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGTAOSG01VVCE01_SHA,2024-04-10T08:18:13.474407,0.0,ACMEORGAUCNZ11PVCE01,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGTAOSG01VVCE01_SHA,2.0,HUB,ACMEORGAUCNZ11PVCE01,ACTIVE_STANDBY,0.0,2.0,Edge,BRANCH-TO-HUB,1b9be2a7-fdac-42bb-a3cd-926b7460f8cd,2024-09-04T05:21:01.630825,1743138029588008842ebe05cc,0.227272727,1,0.0,ACMEORGTAOSG01VVCE01_SHA,edge680,DemoCustomer-1,10.10.190.227,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGAUCNZ11PVCE01,0.681818182,,45a9f688-aee1-424a-9276-c408789b05a3
881,BRANCH,0.0,0.0,"#2980#  347 Highland Avenue Copenhagen Singapore #2850#
202.113.222.22
2.230.144.231
108.6.54.153
67245 - 5547",USOMNGASHVA01PVCE01_SHA#USOMNGUJATN01PVCE01_EHA,10.0,82c0a2b0-1852-42fd-8941-2517dd978719,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGUJATN01PVCE01_EHA,2024-04-10T08:18:13.575753,10.0,ACMEORGASHVA01PVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGUJATN01PVCE01_EHA,4.0,BRANCH,ACMEORGASHVA01PVCE01_SHA,ACTIVE_STANDBY,0.0,4.0,Edge,HUB-TO-BRANCH,252d972b-e8dd-4f0e-8458-e8203a3d67a3,2024-09-04T05:21:01.630654,1743138029588008832ebe05cc,10.0,1,0.0,ACMEORGUJATN01PVCE01_EHA,edge3800,DemoCustomer-1,10.10.147.94,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGASHVA01PVCE01_SHA,10.0,,fde7951a-a9f6-43f8-8a60-3e5c2d275a58
882,HUB,0.0,0.0,"#1262#  547 Maple Avenue Paris UK #3601#
151.3.169.15
49.4.5.23
206.13.68.92",NLOMNGTAONE01VVCE01_SHA#USOMNGSJOCA01PVCE01_SHA,0.0,a0eedaea-031f-439e-a709-3a835f2eb453,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGSJOCA01PVCE01_SHA,2024-04-10T08:18:13.407524,0.0,ACMEORGTAONE01VVCE01_SHA,HUB,12ca77c142964b95a213079835b29f60,ACMEORGSJOCA01PVCE01_SHA,4.0,HUB,ACMEORGTAONE01VVCE01_SHA,ACTIVE_STANDBY,0.0,4.0,Edge,HUB-TO-HUB,dac905c9-efc9-4925-a508-477e77309d29,2024-09-04T05:21:01.630479,1743138029588008822ebe05cc,1.666666667,1,0.0,ACMEORGSJOCA01PVCE01_SHA,kvm,DemoCustomer-1,10.10.170.23,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGTAONE01VVCE01_SHA,5.0,,7fb4addb-3744-4e90-9660-7af10caefe4e
883,HUB,0.0,0.0,"#1262#  234 First Avenue Tower Toronto Netherlands #1643#
151.3.169.15",USOMNGSJOCA01PVCE01_SHA#ZAOMNGCATSA01VCE01,0.0,a0eedaea-031f-439e-a709-3a835f2eb453,connected-to,sdwan_peer,nw101-tsmdy.cloudnetwork.net,ACMEORGSJOCA01PVCE01_SHA,2024-04-10T08:18:13.435727,0.0,ACMEORGCATSA01VCE01,BRANCH,12ca77c142964b95a213079835b29f60,ACMEORGSJOCA01PVCE01_SHA,2.0,HUB,ACMEORGCATSA01VCE01,ACTIVE_STANDBY,0.0,2.0,Edge,BRANCH-TO-HUB,62f360f9-df70-4a4d-8926-c13bc9c5a350,2024-09-04T05:21:01.630284,1743138029588008812ebe05cc,0.0,1,0.0,ACMEORGSJOCA01PVCE01_SHA,edge620,DemoCustomer-1,10.10.103.182,1b54a440-bfbd-11ef-be99-0242ac120006,ACMEORGCATSA01VCE01,0.0,,f5836cbe-a0f2-4855-a0de-844def11e081
