Unnamed: 0,haLastContact,activationState,customInfo,deviceId,recentLinks_backupState,gateway_id,recentLinks_created,recentLinks_edgeId,source_ip,peerName,serviceState,recentLinks_operatorAlertsEnabled,state,bastionState,recentLinks_alertsEnabled,haPreviousState,recentLinks_serviceState,standbySystemUpSince,operatorAlertsEnabled,deviceFamily,softwareUpdated,node_label,recentLinks_logicalId,systemUpSince,serviceUpSince_days_category,softwareVersion,recentLinks_interface,recentLinks_lastEventState,timestamp,_RDA_Id,city,factorySoftwareVersion,recentLinks_vpnState,latitude,layer,collection_status,selfMacAddress,alertsEnabled,key,recentLinks_linkMode,recentLinks_networkType,serviceUpSince_days,edgeState,count_,serviceUpSince,recentLinks_lastEvent,recentLinks_org,recentLinks_effectiveState,modelNumber,enterpriseId,node_id,country,recentLinks_networkSide,gateway_softwareVersion,edge_id,source,activationKeyExpires,systemUpSince_days,collection_timestamp,isLive,node_type,isHub,recentLinks_displayName,modified,iconURL,gateway_name,longitude,recentLinks_lon,recentLinks_lastActive,serialNumber,unique_id,created,activationKey,lastContact,ingestion_id,name,recentLinks_userOverride,customerTag,edge_ip,projectId,recentLinks_state,recentLinks_lat,recentLinks_modified,haState,endpointPkiMode,recentLinks_isp,edgeName,recentLinks_id,edge_role,enterpriseLogicalId,activationTime,standbyServiceUpSince,gateway_state,systemUpSince_days_category,edgeStateTime,logicalId,recentLinks_internalId,recentLinks_overlayType,siteId,gateway_ip,factoryBuildNumber,recentLinks,haSerialNumber,standbyModelNumber,standbySoftwareVersion,platformFirmwareVersion,platformBuildNumber,standbyFactorySoftwareVersion,standbyFactoryBuildNumber,haMode,lteRegion,modemFirmwareVersion,modemBuildNumber,recentLinks_holdingEdgeSerialNumber,device_additional_ips,device_mgmt_ip,device_serial_number,system_vendor_os,device_hostname,device_version_summary,down_eth_ports,parent_pid,device_status,admin_down_eth_ports,device_ip,org_id,device_hostname_short,total_eth_ports,left_rows,up_eth_ports,device_model,device_object,device_fw_type,device_equip_type,device_fw_version,system_vendor_id,device_eq_description,device_location,target,system_vendor_sub_id,CLLI_code,parent_sn,target_ip,device_vendor,family,credential_id,device_contact,systemVendorName,sysUpTime,sysServices,sysObjectID,__uuid
16,2024-03-22T02:20:51.000Z,ACTIVATED,60 Collins Street Melbourne VIC Australia #1295,68B83A45-C4BB-430F-A16E-2C1305D3B44E,UNCONFIGURED,42.0,2023-03-23T11:35:08.000Z,8559.0,nw164-zglbk.cloudnetwork.net,ACMEORGSTUGE05PVCE01_EHA,IN_SERVICE,1.0,GE,UNCONFIGURED,1.0,FAILED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-03-23T11:14:39.000Z,ACMEORGSTUGE05PVCE01_EHA,1c:fc:17:55:51:74:0000,2024-03-09T04:23:04.000Z,30-100,4.5.1,GE4,STABLE,2024-09-04T05:20:56.317963,1743138561885000132ebe05cc,STU,3.3.2,STABLE,48.7758,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,32.0,CONNECTED,1,2024-03-09T04:26:05.000Z,2024-04-04T23:03:57.000Z,Versatel Deutschland,STABLE,edge680,16.0,ACMEORGSTUGE05PVCE01_EHA,DE,WAN,5.4.0.0,8559.0,edge,2023-04-21T14:35:26.000Z,32.0,2024-04-10T08:00:17.284000,0.0,Edge,False,Delta-Service,2024-03-22T02:20:51.000Z,Device,vcg46-fra3,9.1829,8.6956,2024-04-10T08:00:12.000Z,7PBBV43,"8559,DEOMNGSTUGE05PVCE01_EHA",2023-03-22T14:35:26.000Z,MN5P-EYUP-PDEM-PSW2,2024-04-10T07:59:55.056Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGSTUGE05PVCE01_EHA,1.0,DemoCustomer-1,10.10.230.238,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,50.018799,2024-04-10T08:00:12.000Z,READY,CERTIFICATE_OPTIONAL,Versatel Deutschland,ACMEORGSTUGE05PVCE01_EHA,23895.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2023-03-23T11:09:36.000Z,0000-00-00 00:00:00.000,CONNECTED,30-100,0000-00-00 00:00:00,18de7588-6b7b-4dd6-8c3d-07532be384bf,00000004-6b7b-4dd6-8c3d-07532be384bf,IPv4,8620.0,10.10.103.46,R332-20200527-MR-6X0,,82X9V43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc2df02e-d282-4afa-8635-a88c21e67b64
17,2024-04-03T12:29:44.000Z,ACTIVATED,489 Queen Street Toronto Ontario Canada #2832,A218F55F-0881-4067-9DEB-820423D88ED9,UNCONFIGURED,42.0,2021-07-28T16:50:11.000Z,1549.0,nw164-zglbk.cloudnetwork.net,ACMEORGTHAUK01PVCE01_SHA,IN_SERVICE,1.0,UK,UNCONFIGURED,1.0,FAILED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-04-22T17:17:29.000Z,ACMEORGTHAUK01PVCE01_SHA,80:a2:35:98:28:b2:1001,2023-04-22T17:17:46.000Z,>100,4.5.1,GE4,STABLE,2024-09-04T05:20:56.312259,1743138561885000142ebe05cc,THA,3.3.2,STABLE,51.4109,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,177.0,CONNECTED,1,2023-10-16T17:19:29.000Z,2024-04-03T12:30:14.000Z,ACME,STABLE,edge620,16.0,ACMEORGTHAUK01PVCE01_SHA,GB,WAN,5.4.0.0,1549.0,edge,2022-01-06T18:26:43.000Z,354.0,2024-04-10T08:00:17.284000,0.0,Edge,False,ABC Business SFP1,2024-04-03T12:29:44.000Z,Device,vcg46-fra3,-0.8333,-0.232,2024-04-10T07:55:00.000Z,GQQJPK2,"1549,GBOMNGTHAUK01PVCE01_SHA",2021-04-27T15:02:26.000Z,A2ZA-4JU5-VRJU-9HZH,2024-04-10T08:00:07.495Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGTHAUK01PVCE01_SHA,1.0,DemoCustomer-1,10.10.113.232,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,51.453701,2024-04-10T07:55:00.000Z,READY,CERTIFICATE_OPTIONAL,ACME Internet,ACMEORGTHAUK01PVCE01_SHA,5812.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2021-12-07T18:38:24.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,7986c05d-4414-4292-9aa3-1937e0449ab7,00000004-4414-4292-9aa3-1937e0449ab7,IPv4,1564.0,10.10.103.46,R332-20200129-MR-6X0,,7TXHPK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3d74943-5533-48f9-8959-10549cf2e69a
18,2024-02-21T07:45:22.000Z,ACTIVATED,666 George Street Sydney NSW Australia #6705,1B20F586-8942-403B-8E61-655BF26C2AFC,UNCONFIGURED,39.0,2022-03-09T03:06:06.000Z,4850.0,nw164-zglbk.cloudnetwork.net,ACMEORGSYDAU04VCE01,IN_SERVICE,1.0,AU,UNCONFIGURED,1.0,UNCONFIGURED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-03-18T17:08:00.000Z,ACMEORGSYDAU04VCE01,d8:67:d9:3e:40:d8:0000,2023-03-18T17:07:35.000Z,>100,4.5.1,GE3,STABLE,2024-09-04T05:20:56.311678,1743138561885000162ebe05cc,SYD,3.3.2,STABLE,-33.8688,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,287.0,CONNECTED,1,2023-06-28T11:12:25.000Z,2024-01-22T13:32:36.000Z,Vocus Connect International Backbone,STABLE,edge620,16.0,ACMEORGSYDAU04VCE01,AU,WAN,5.4.0.0,4850.0,edge,2022-04-01T09:08:25.000Z,389.0,2024-04-10T08:00:17.284000,0.0,Edge,False,TEL- QRST.241376..XYZ,2024-03-11T12:22:16.000Z,Device,vcg45-sin2,151.2093,151.200607,2024-04-10T07:55:02.000Z,G53KPK2,"4850,AUOMNGSYDAU04VCE01",2022-03-02T09:08:24.000Z,B4ZX-7JW2-WD2V-9NL9,2024-04-10T07:59:59.267Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGSYDAU04VCE01,1.0,DemoCustomer-1,10.10.149.112,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,-33.871498,2024-04-10T07:55:02.000Z,UNCONFIGURED,CERTIFICATE_OPTIONAL,Vocus Connect International Backbone,ACMEORGSYDAU04VCE01,14051.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2022-03-09T02:17:26.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,2b4a813c-14bc-40c5-830d-3360d4dd6122,00000003-14bc-40c5-830d-3360d4dd6122,IPv4,4893.0,10.10.113.45,R332-20200129-MR-6X0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ac53142-cda8-4d1b-8245-cfb630e64220
19,2024-02-21T07:45:35.000Z,ACTIVATED,738 River Road Phoenix Pennsylvania US #7054,AA2F97DA-1596-40E6-8641-F2A64EC4AB14,UNCONFIGURED,42.0,2021-08-03T11:30:26.000Z,1840.0,nw164-zglbk.cloudnetwork.net,ACMEORGPARFR06PVCE01_EHA,IN_SERVICE,1.0,FR,UNCONFIGURED,1.0,FAILED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-04-22T18:47:56.000Z,ACMEORGPARFR06PVCE01_EHA,00:a7:42:1f:b4:fa:0000,2023-04-22T18:51:12.000Z,>100,4.5.1,GE4,STABLE,2024-09-04T05:20:56.311086,1743138561885000152ebe05cc,PAR,3.3.2,STABLE,48.8566,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,231.0,CONNECTED,1,2023-08-22T23:11:57.000Z,2024-01-27T11:18:50.000Z,COLT Technology Services Group Limited,STABLE,edge680,16.0,ACMEORGPARFR06PVCE01_EHA,FR,WAN,5.4.0.0,1840.0,edge,2021-06-26T08:19:59.000Z,354.0,2024-04-10T08:00:17.284000,0.0,Edge,False,DEF Connect GE2,2024-02-21T07:45:35.000Z,Device,vcg46-fra3,2.3522,2.4075,2024-04-10T07:59:48.000Z,D036V43,"1840,FROMNGPARFR06PVCE01_EHA",2021-05-27T08:19:59.000Z,LSW6-LYYW-NQAG-NTST,2024-04-10T08:00:01.382Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGPARFR06PVCE01_EHA,0.0,DemoCustomer-1,10.10.246.216,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,48.832298,2024-04-10T07:59:48.000Z,READY,CERTIFICATE_OPTIONAL,COLT Technology Services Group Limited,ACMEORGPARFR06PVCE01_EHA,5967.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2021-06-01T14:02:45.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,b7007d8a-4f07-4ba5-99b2-f2a3d20934bc,00000004-4f07-4ba5-99b2-f2a3d20934bc,IPv4,1866.0,10.10.103.46,R332-20200129-MR-6X0,,CR26V43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c8cd1a1-d55c-48fd-8c34-c7f65d92b795
20,2024-02-21T07:45:31.000Z,ACTIVATED,558 Cedar Lane Dallas New York United States #9944,165402B7-ED3B-4E08-8B4E-E64D85DFAB7C,UNCONFIGURED,27.0,2021-10-26T08:43:07.000Z,3336.0,nw164-zglbk.cloudnetwork.net,ACMEORGSTOSW03PVCE01,IN_SERVICE,1.0,SW,UNCONFIGURED,1.0,UNCONFIGURED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-04-22T16:44:07.000Z,ACMEORGSTOSW03PVCE01,10:e8:78:d8:a2:93:0000,2023-09-14T12:40:57.000Z,>100,4.5.1,GE3,STABLE,2024-09-04T05:20:56.310503,1743138561885000172ebe05cc,STO,3.3.2,STABLE,59.3293,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,209.0,CONNECTED,1,2023-09-14T12:41:31.000Z,2023-09-14T12:42:22.000Z,GlobalConnect AB,STABLE,edge620,16.0,ACMEORGSTOSW03PVCE01,SE,WAN,5.4.0.0,3336.0,edge,2021-11-18T11:22:20.000Z,209.0,2024-04-10T08:00:17.284000,0.0,Edge,False,ABC Internet SFP2,2024-02-21T07:45:31.000Z,Device,vcg7-arn3,18.0686,18.071699,2024-04-10T07:55:20.000Z,9JXHPK2,"3336,SEOMNGSTOSW03PVCE01",2021-10-19T11:22:20.000Z,CWRG-SE8J-YE5U-D2TJ,2024-04-10T07:59:58.336Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGSTOSW03PVCE01,0.0,DemoCustomer-1,10.10.46.77,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,59.328701,2024-04-10T07:55:20.000Z,UNCONFIGURED,CERTIFICATE_OPTIONAL,GlobalConnect AB,ACMEORGSTOSW03PVCE01,9339.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2021-10-26T08:39:45.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,f719878e-db28-46b4-aee1-af43a79b7d11,00000003-db28-46b4-aee1-af43a79b7d11,IPv4,3377.0,10.10.219.235,R332-20200129-MR-6X0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09bd0379-ed2d-45a7-8be4-02b169ad0a9d
21,2024-03-18T12:03:27.000Z,ACTIVATED,742 Collins Street Melbourne VIC Australia #3010,225BA494-9681-4ECB-99F8-8168D0EDEDD8,UNCONFIGURED,42.0,2023-04-21T07:15:05.000Z,8797.0,nw164-zglbk.cloudnetwork.net,ACMEORGCOLGE03VCE01_EHA,IN_SERVICE,1.0,GE,UNCONFIGURED,1.0,FAILED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-04-21T07:11:35.000Z,ACMEORGCOLGE03VCE01_EHA,00:a7:42:3a:a6:d2:0000,2023-04-21T07:33:16.000Z,<30,4.5.1,GE3,STABLE,2024-09-04T05:20:56.309916,1743138561885000192ebe05cc,COL,3.3.2,STABLE,50.9375,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,23.0,CONNECTED,1,2024-03-18T12:02:20.000Z,2024-03-18T12:02:58.000Z,COLT Technology Services Group Limited,STABLE,edge680,16.0,ACMEORGCOLGE03VCE01_EHA,DE,WAN,5.4.0.0,8797.0,edge,2023-05-21T06:29:40.000Z,355.0,2024-04-10T08:00:17.284000,0.0,Edge,False,DEF Connect GE2,2024-03-18T12:03:27.000Z,Device,vcg46-fra3,6.9603,6.9489,2024-04-10T08:00:12.000Z,46CBV43,"8797,DEOMNGCOLGE03VCE01_EHA",2023-04-21T06:29:39.000Z,J9HE-9RD7-WE3T-GT5E,2024-04-10T07:59:55.563Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGCOLGE03VCE01_EHA,0.0,DemoCustomer-1,10.10.140.240,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,50.929798,2024-04-10T08:00:12.000Z,READY,CERTIFICATE_OPTIONAL,COLT Technology Services Group Limited,ACMEORGCOLGE03VCE01_EHA,24730.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2023-04-21T07:05:33.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,a316df95-eeca-4f72-ac5d-4974d3d4f730,00000003-eeca-4f72-ac5d-4974d3d4f730,IPv4,8859.0,10.10.103.46,R332-20200527-MR-6X0,,CWBBV43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e919bb10-968c-4666-9c1e-3c9600d30c2b
22,2024-02-21T07:45:25.000Z,ACTIVATED,154 Hauptstrasse Berlin Germany #7795,406F320C-26C1-45E6-9B78-4CB9FAB6F48D,UNCONFIGURED,39.0,2022-03-10T03:35:18.000Z,4859.0,nw164-zglbk.cloudnetwork.net,ACMEORGBRIAU01PVCE01_EHA,IN_SERVICE,1.0,AU,UNCONFIGURED,1.0,FAILED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-04-22T17:18:39.000Z,ACMEORGBRIAU01PVCE01_EHA,40:b4:f0:ea:f5:28:0000,2023-04-22T17:15:12.000Z,>100,4.5.1,GE6,STABLE,2024-09-04T05:20:56.309251,1743138561885000182ebe05cc,BRI,3.3.2,STABLE,-27.4705,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,147.0,CONNECTED,1,2023-11-14T21:32:24.000Z,2024-02-06T19:26:03.000Z,Optus,STABLE,edge620,16.0,ACMEORGBRIAU01PVCE01_EHA,AU,WAN,5.4.0.0,4859.0,edge,2022-04-01T21:44:48.000Z,354.0,2024-04-10T08:00:17.284000,0.0,Edge,False,NetConnect,2024-03-11T12:48:30.000Z,Device,vcg45-sin2,153.026,153.019608,2024-04-10T08:00:09.000Z,H4ZJPK2,"4859,AUOMNGBRIAU01PVCE01_EHA",2022-03-02T21:44:47.000Z,L3PH-CG6Z-XY7G-VR9T,2024-04-10T08:00:06.647Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGBRIAU01PVCE01_EHA,0.0,DemoCustomer-1,10.10.112.137,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,-27.471901,2024-04-10T08:00:09.000Z,READY,CERTIFICATE_OPTIONAL,Optus,ACMEORGBRIAU01PVCE01_EHA,14134.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2022-03-10T01:20:56.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,86e8817e-535b-4594-8a7c-cea13c3ccca2,00000006-535b-4594-8a7c-cea13c3ccca2,IPv4,4902.0,10.10.113.45,R332-20200129-MR-6X0,,DTZJPK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bc3c086-d0f0-4fc0-907d-dbf1de89e24e
23,2024-02-21T07:45:24.000Z,ACTIVATED,225 Wall Street Chicago IL Japan #3497,16A875E9-ED5A-46D1-A6E0-5827F4D52CFB,UNCONFIGURED,42.0,2022-03-29T08:40:08.000Z,1839.0,nw164-zglbk.cloudnetwork.net,ACMEORGDUBIE07PVCE01,IN_SERVICE,1.0,IE,UNCONFIGURED,1.0,UNCONFIGURED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-04-22T16:44:14.000Z,ACMEORGDUBIE07PVCE01,00:a7:42:20:8d:52:0000,2023-04-22T16:43:49.000Z,>100,4.5.1,GE4,STABLE,2024-09-04T05:20:56.308667,1743138561885000212ebe05cc,DUB,3.3.2,STABLE,53.3498,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,325.0,CONNECTED,1,2023-05-20T22:33:29.000Z,2024-02-14T23:19:07.000Z,COLT Technology Services Group Limited,STABLE,edge620,16.0,ACMEORGDUBIE07PVCE01,IE,WAN,5.4.0.0,1839.0,edge,2021-06-26T08:01:30.000Z,354.0,2024-04-10T08:00:17.284000,0.0,Edge,False,DEF Connect GE2,2024-03-05T10:20:30.000Z,Device,vcg46-fra3,-6.2603,-6.2591,2024-04-10T08:00:13.000Z,DHXHPK2,"1839,IEOMNGDUBIE07PVCE01",2021-05-27T08:01:30.000Z,JKBE-E587-4AET-N67W,2024-04-10T08:00:01.148Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGDUBIE07PVCE01,0.0,DemoCustomer-1,10.10.158.6,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,53.337898,2024-04-10T08:00:13.000Z,UNCONFIGURED,CERTIFICATE_OPTIONAL,COLT Technology Services Group Limited,ACMEORGDUBIE07PVCE01,14613.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2021-06-02T18:07:43.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,fe7c98a8-2bca-4db8-a0e0-151c853a2646,00000004-2bca-4db8-a0e0-151c853a2646,IPv4,1865.0,10.10.103.46,R332-20200129-MR-6X0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc875d75-d99d-428a-9062-45e6e5413a97
24,2024-02-21T07:45:20.000Z,ACTIVATED,711 First Avenue Los Angeles Texas USA #9835,5243F71D-2F07-454E-925A-07A8E81F2E78,UNCONFIGURED,32.0,2022-10-06T23:36:50.000Z,7183.0,nw164-zglbk.cloudnetwork.net,ACMEORGALPGA01PVCE01,IN_SERVICE,1.0,GA,UNCONFIGURED,1.0,UNCONFIGURED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2022-10-26T06:40:42.000Z,ACMEORGALPGA01PVCE01,dc:8d:8a:5a:97:d2:0000,2023-10-07T14:50:24.000Z,<30,4.5.1,GE3,STABLE,2024-09-04T05:20:56.308067,1743138561885000202ebe05cc,ALP,3.3.2,STABLE,33.7489,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,2.0,CONNECTED,1,2024-04-08T18:12:02.000Z,2024-04-08T18:12:39.000Z,ACME U-verse,STABLE,edge620,16.0,ACMEORGALPGA01PVCE01,US,WAN,5.4.0.0,7183.0,edge,2022-10-26T11:37:05.000Z,186.0,2024-04-10T08:00:17.284000,0.0,Edge,False,Omega-Net,2024-04-08T18:12:39.000Z,Device,vcg42-iad1,-84.3789,-84.505302,2024-04-10T07:55:17.000Z,28G6V43,"7183,USOMNGALPGA01PVCE01",2022-09-26T11:37:05.000Z,7Z2U-SC93-D7GB-LEQ5,2024-04-10T08:00:16.595Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGALPGA01PVCE01,0.0,DemoCustomer-1,10.10.26.22,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,34.041401,2024-04-10T07:55:17.000Z,UNCONFIGURED,CERTIFICATE_OPTIONAL,ACME U-verse,ACMEORGALPGA01PVCE01,19472.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2022-10-06T23:32:52.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,e40e5e41-9ea3-40b7-a840-22d3e2f8a975,00000003-9ea3-40b7-a840-22d3e2f8a975,IPv4,7237.0,10.10.29.42,R332-20200527-MR-6X0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744983ec-5c49-4e27-8fcf-6ea76f808957
25,2024-02-21T07:45:12.000Z,ACTIVATED,338 Main Street Phoenix Florida Japan #6570,6534F4A2-EDA7-472D-86EF-608690DB3028,UNCONFIGURED,34.0,2023-11-08T18:30:21.000Z,10165.0,nw164-zglbk.cloudnetwork.net,ACMEORGLAXCA02PVCE02,IN_SERVICE,1.0,CA,UNCONFIGURED,1.0,UNCONFIGURED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE3X00,2023-10-18T22:37:42.000Z,ACMEORGLAXCA02PVCE02,bc:e7:12:6a:3b:05:0000,2023-12-31T00:43:19.000Z,>100,4.5.1,SFP3,STABLE,2024-09-04T05:20:56.307465,1743138561885000222ebe05cc,LAX,3.3.0,STABLE,33.9416,Network,Success,8c:47:be:91:81:10,1.0,key,ACTIVE,ETHERNET,101.0,CONNECTED,1,2023-12-31T00:43:56.000Z,2024-04-03T17:18:03.000Z,ACME Business,STABLE,edge3800,16.0,ACMEORGLAXCA02PVCE02,US,WAN,5.4.0.0,10165.0,edge,2023-11-11T19:47:11.000Z,101.0,2024-04-10T08:00:17.284000,0.0,Edge,False,MNO- ABCD.462661..XYZ,2024-04-03T17:20:01.000Z,Device,vcg75-sjc1,-118.4085,-118.283997,2024-04-10T08:00:15.000Z,226R363,"10165,USOMNGLAXCA02PVCE02",2023-10-12T19:47:11.000Z,4K5S-CGG4-7JV3-QA27,2024-04-10T07:59:58.362Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGLAXCA02PVCE02,0.0,DemoCustomer-1,10.10.122.185,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,33.873501,2024-04-10T08:00:15.000Z,UNCONFIGURED,CERTIFICATE_OPTIONAL,ACME Business,ACMEORGLAXCA02PVCE02,29164.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2023-10-18T22:28:02.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,158d25df-923e-44cb-aae8-9efbe1a95c40,7b1f49f5-b430-4f36-a6d6-b036d1d403f7,IPv4,10234.0,10.10.25.75,R330-MAESTRO-20200528-MFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea4d4637-9d6d-46d7-954c-3204378316a4
26,2024-02-21T07:45:33.000Z,ACTIVATED,511 Maple Drive Chicago TX United States #1397,C9F15696-4CC5-4A39-8302-B26D1BA56DF9,UNCONFIGURED,42.0,2022-12-16T11:42:36.000Z,8025.0,nw164-zglbk.cloudnetwork.net,ACMEORGLJUSL01PVCE01,IN_SERVICE,1.0,SL,UNCONFIGURED,1.0,UNCONFIGURED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2022-12-16T11:41:56.000Z,ACMEORGLJUSL01PVCE01,88:e6:4b:e3:c1:c0:0000,2023-10-24T10:42:50.000Z,>100,4.5.1,GE3,STABLE,2024-09-04T05:20:56.301758,1743138561885000242ebe05cc,LJU,3.3.2,STABLE,46.0569,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,147.0,CONNECTED,1,2023-11-14T21:42:56.000Z,2024-02-09T11:57:05.000Z,T-2,STABLE,edge680,16.0,ACMEORGLJUSL01PVCE01,SI,WAN,5.4.0.0,8025.0,edge,2023-01-13T14:21:23.000Z,169.0,2024-04-10T08:00:17.284000,0.0,Edge,False,Beta-Service,2024-02-21T07:45:33.000Z,Device,vcg46-fra3,14.5058,14.5046,2024-04-10T08:00:14.000Z,BB97V43,"8025,SIOMNGLJUSL01PVCE01",2022-12-14T14:21:23.000Z,DMAU-5MH8-J66U-F49M,2024-04-10T08:00:02.551Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGLJUSL01PVCE01,0.0,DemoCustomer-1,10.10.57.146,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,46.050301,2024-04-10T08:00:14.000Z,UNCONFIGURED,CERTIFICATE_OPTIONAL,T-2,ACMEORGLJUSL01PVCE01,21807.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2022-12-16T11:38:28.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,236c8f1e-8fcd-4408-a42e-9544d0b1b6b3,00000003-8fcd-4408-a42e-9544d0b1b6b3,IPv4,8080.0,10.10.103.46,R332-20200527-MR-6X0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0570d5e5-e409-4c7f-90e4-1454744ec990
